user_id,wallet_id,ip_address,amount,tx_type,timestamp,location,device,is_night
user_637,wallet_468,192.168.1.214,270.99,transfer,2025-06-17 23:13:28,IN,desktop,0
user_749,wallet_643,192.168.1.101,104.78,exchange,2025-07-24 18:15:28,DE,desktop,1
user_293,wallet_65,192.168.1.195,162.24,stake,2025-07-07 07:38:28,BR,mobile,1
user_486,wallet_846,192.168.1.67,78.23,exchange,2025-05-28 08:54:28,IN,mobile,0
user_829,wallet_997,192.168.1.237,215.73,exchange,2025-07-16 23:13:28,BR,mobile,0
user_860,wallet_741,192.168.1.195,105.25,stake,2025-07-15 12:44:28,CN,tablet,1
user_229,wallet_95,192.168.1.127,759.83,transfer,2025-06-18 11:28:28,DE,mobile,0
user_71,wallet_531,192.168.1.239,37.59,exchange,2025-07-28 13:54:28,UK,mobile,0
user_807,wallet_641,192.168.1.154,382.21,exchange,2025-06-11 10:04:28,UK,tablet,0
user_338,wallet_997,192.168.1.117,39.85,stake,2025-06-13 09:00:28,UK,desktop,0
user_846,wallet_217,192.168.1.254,20.74,transfer,2025-07-25 13:06:28,RU,tablet,1
user_177,wallet_275,192.168.1.56,44.94,contract_call,2025-07-27 00:27:28,RU,mobile,0
user_216,wallet_697,192.168.1.214,523.09,stake,2025-06-17 19:33:28,CN,mobile,1
user_907,wallet_324,192.168.1.229,107.83,contract_call,2025-06-27 20:46:28,US,mobile,1
user_497,wallet_911,192.168.1.242,53.55,exchange,2025-07-09 16:39:28,US,desktop,1
user_979,wallet_634,192.168.1.167,186.51,stake,2025-05-29 05:23:28,UK,desktop,0
user_320,wallet_342,192.168.1.29,604.84,contract_call,2025-07-15 04:43:28,UK,mobile,0
user_170,wallet_758,192.168.1.66,345.52,stake,2025-06-13 20:10:28,BR,desktop,1
user_257,wallet_749,192.168.1.116,452.69,contract_call,2025-07-05 07:59:28,IN,tablet,0
user_835,wallet_816,192.168.1.241,256.81,contract_call,2025-06-24 01:06:28,RU,desktop,0
user_552,wallet_336,192.168.1.62,506.45,transfer,2025-06-09 12:19:28,BR,tablet,0
user_822,wallet_523,192.168.1.211,212.83,transfer,2025-07-17 19:28:28,IN,mobile,0
user_289,wallet_220,192.168.1.241,152.11,stake,2025-06-12 06:56:28,UK,tablet,1
user_610,wallet_935,192.168.1.245,1161.35,exchange,2025-06-28 01:09:28,DE,mobile,1
user_966,wallet_728,192.168.1.29,178.01,stake,2025-07-01 16:55:28,DE,desktop,1
user_986,wallet_177,192.168.1.167,343.22,transfer,2025-06-29 10:55:28,BR,tablet,0
user_336,wallet_585,192.168.1.171,247.82,exchange,2025-07-25 09:27:28,BR,mobile,1
user_109,wallet_552,192.168.1.50,9.47,contract_call,2025-06-15 11:50:28,US,mobile,0
user_834,wallet_655,192.168.1.180,228.33,exchange,2025-05-29 17:41:28,BR,desktop,1
user_80,wallet_114,192.168.1.20,124.83,contract_call,2025-07-18 11:18:28,US,mobile,1
user_785,wallet_291,192.168.1.117,520.12,stake,2025-07-01 19:11:28,BR,desktop,0
user_947,wallet_479,192.168.1.69,222.12,stake,2025-06-05 18:44:28,CN,tablet,1
user_846,wallet_424,192.168.1.142,216.46,stake,2025-06-01 10:09:28,US,desktop,0
user_94,wallet_507,192.168.1.53,324.37,exchange,2025-07-20 08:55:28,UK,tablet,0
user_458,wallet_412,192.168.1.133,395.55,exchange,2025-06-14 09:42:28,CN,tablet,0
user_344,wallet_575,192.168.1.35,225.92,stake,2025-06-28 04:52:28,RU,tablet,0
user_293,wallet_540,192.168.1.12,124.03,stake,2025-07-26 18:06:28,IN,tablet,1
user_493,wallet_185,192.168.1.88,868.36,transfer,2025-07-08 08:55:28,US,desktop,0
user_539,wallet_15,192.168.1.13,432.46,transfer,2025-07-11 00:11:28,DE,mobile,1
user_157,wallet_359,192.168.1.3,796.94,transfer,2025-06-09 00:48:28,RU,tablet,0
user_919,wallet_862,192.168.1.94,157.19,stake,2025-06-19 05:07:28,UK,desktop,1
user_986,wallet_451,192.168.1.83,20.7,contract_call,2025-05-28 02:56:28,CN,tablet,0
user_135,wallet_920,192.168.1.88,244.38,transfer,2025-07-12 23:56:28,IN,mobile,0
user_486,wallet_764,192.168.1.73,478.46,stake,2025-07-28 10:11:28,BR,mobile,0
user_731,wallet_684,192.168.1.165,150.14,stake,2025-07-17 09:59:29,US,desktop,1
user_882,wallet_971,192.168.1.71,642.66,contract_call,2025-07-26 23:14:29,US,mobile,1
user_556,wallet_700,192.168.1.147,122.4,stake,2025-06-11 03:06:29,US,mobile,0
user_733,wallet_881,192.168.1.220,44.6,contract_call,2025-06-04 10:40:29,RU,tablet,1
user_701,wallet_66,192.168.1.31,425.09,stake,2025-06-18 02:25:29,CN,tablet,0
user_284,wallet_152,192.168.1.32,96.3,transfer,2025-07-22 09:14:29,BR,desktop,0
user_890,wallet_635,192.168.1.52,7.06,transfer,2025-07-26 22:08:29,DE,tablet,1
user_603,wallet_354,192.168.1.21,17.42,transfer,2025-07-03 21:26:29,BR,mobile,1
user_392,wallet_351,192.168.1.246,380.2,contract_call,2025-07-14 00:20:29,CN,tablet,0
user_698,wallet_242,192.168.1.166,176.23,stake,2025-06-15 02:39:29,BR,mobile,0
user_481,wallet_232,192.168.1.185,77.87,transfer,2025-05-29 04:23:29,UK,desktop,1
user_999,wallet_980,192.168.1.72,315.04,contract_call,2025-07-27 22:32:29,IN,desktop,1
user_494,wallet_967,192.168.1.19,114.59,exchange,2025-07-25 06:16:29,RU,desktop,1
user_413,wallet_603,192.168.1.156,157.89,stake,2025-07-27 17:12:29,US,mobile,0
user_529,wallet_637,192.168.1.154,72.56,exchange,2025-08-03 00:24:29,IN,desktop,1
user_447,wallet_337,192.168.1.80,101.85,transfer,2025-05-27 00:27:29,CN,mobile,0
user_844,wallet_780,192.168.1.73,782.41,transfer,2025-06-14 23:18:29,US,mobile,1
user_845,wallet_643,192.168.1.34,269.34,transfer,2025-08-02 02:50:29,UK,desktop,1
user_656,wallet_444,192.168.1.118,946.2,transfer,2025-06-06 13:08:29,US,desktop,0
user_803,wallet_141,192.168.1.148,21.72,transfer,2025-06-16 09:31:29,US,tablet,1
user_304,wallet_184,192.168.1.27,235.04,contract_call,2025-07-11 19:26:29,UK,desktop,1
user_815,wallet_639,192.168.1.85,328.07,stake,2025-08-03 00:02:29,IN,desktop,0
user_107,wallet_330,192.168.1.28,445.91,exchange,2025-07-02 13:07:29,UK,desktop,1
user_431,wallet_863,192.168.1.140,163.47,contract_call,2025-07-15 07:43:29,RU,desktop,0
user_360,wallet_108,192.168.1.81,100.39,contract_call,2025-07-23 11:26:29,CN,mobile,0
user_477,wallet_175,192.168.1.239,40.47,stake,2025-07-18 19:12:29,UK,mobile,1
user_491,wallet_98,192.168.1.73,5.81,stake,2025-07-08 17:57:29,BR,desktop,0
user_807,wallet_890,192.168.1.31,73.62,contract_call,2025-05-31 17:41:29,CN,tablet,1
user_290,wallet_367,192.168.1.230,464.5,exchange,2025-07-25 04:46:29,BR,desktop,0
user_169,wallet_886,192.168.1.3,96.59,contract_call,2025-06-18 18:14:29,DE,mobile,0
user_588,wallet_360,192.168.1.250,51.55,stake,2025-07-24 21:10:29,CN,mobile,0
user_599,wallet_677,192.168.1.238,263.44,transfer,2025-06-27 18:23:29,CN,desktop,0
user_208,wallet_573,192.168.1.244,1470.62,transfer,2025-07-23 15:43:29,UK,mobile,0
user_73,wallet_874,192.168.1.130,4.07,contract_call,2025-07-26 14:01:29,DE,tablet,0
user_653,wallet_319,192.168.1.103,18.98,exchange,2025-07-26 17:35:29,US,tablet,1
user_482,wallet_415,192.168.1.36,150.11,stake,2025-06-17 20:52:29,BR,mobile,0
user_335,wallet_295,192.168.1.24,0.04,exchange,2025-06-07 18:05:29,US,tablet,1
user_966,wallet_886,192.168.1.243,154.46,contract_call,2025-07-16 02:42:29,US,mobile,1
user_102,wallet_159,192.168.1.1,449.96,exchange,2025-06-03 17:59:29,RU,tablet,1
user_69,wallet_692,192.168.1.75,146.95,stake,2025-07-27 10:41:29,BR,mobile,0
user_485,wallet_242,192.168.1.46,38.03,exchange,2025-06-25 06:03:29,US,tablet,0
user_146,wallet_489,192.168.1.144,270.02,contract_call,2025-06-20 17:18:29,CN,tablet,1
user_569,wallet_845,192.168.1.23,344.09,transfer,2025-08-01 19:45:29,IN,desktop,0
user_925,wallet_387,192.168.1.94,114.09,stake,2025-06-07 23:12:29,BR,mobile,1
user_479,wallet_642,192.168.1.234,1268.5,exchange,2025-07-20 05:38:29,DE,mobile,1
user_861,wallet_839,192.168.1.238,273.15,transfer,2025-07-16 15:49:29,US,tablet,1
user_143,wallet_338,192.168.1.203,1287.65,contract_call,2025-07-22 18:21:29,BR,tablet,1
user_171,wallet_403,192.168.1.212,361.16,transfer,2025-06-18 10:56:29,BR,desktop,0
user_110,wallet_987,192.168.1.45,922.96,stake,2025-07-14 11:58:29,DE,mobile,0
user_291,wallet_958,192.168.1.252,721.89,transfer,2025-07-07 08:25:29,DE,desktop,0
user_321,wallet_944,192.168.1.16,322.78,transfer,2025-07-01 13:09:29,US,mobile,0
user_148,wallet_337,192.168.1.235,76.79,stake,2025-06-25 15:51:29,BR,tablet,0
user_613,wallet_134,192.168.1.86,360.05,contract_call,2025-06-20 01:27:29,DE,mobile,1
user_34,wallet_864,192.168.1.243,1134.98,transfer,2025-06-13 15:41:29,BR,desktop,1
user_303,wallet_669,192.168.1.29,79.23,stake,2025-07-20 02:06:29,BR,mobile,0
user_766,wallet_908,192.168.1.182,74.96,exchange,2025-06-07 11:51:29,RU,mobile,1
user_875,wallet_911,192.168.1.5,491.36,transfer,2025-07-13 12:33:29,IN,tablet,1
user_954,wallet_290,192.168.1.31,132.69,contract_call,2025-07-01 07:21:29,DE,desktop,1
user_119,wallet_943,192.168.1.53,414.25,stake,2025-07-23 19:25:29,US,mobile,0
user_800,wallet_179,192.168.1.81,623.25,stake,2025-07-20 00:45:29,US,tablet,0
user_405,wallet_985,192.168.1.125,851.83,transfer,2025-06-05 23:50:29,RU,desktop,1
user_877,wallet_907,192.168.1.60,46.46,stake,2025-06-24 04:07:29,IN,tablet,0
user_910,wallet_831,192.168.1.249,147.2,stake,2025-07-07 21:16:29,BR,mobile,1
user_852,wallet_501,192.168.1.104,213.72,exchange,2025-06-18 06:48:29,UK,mobile,0
user_108,wallet_651,192.168.1.93,291.26,stake,2025-07-06 08:26:29,DE,tablet,1
user_144,wallet_753,192.168.1.209,61.67,transfer,2025-06-02 16:27:29,CN,desktop,1
user_459,wallet_940,192.168.1.11,119.87,exchange,2025-06-06 17:02:29,DE,mobile,0
user_545,wallet_139,192.168.1.28,58.16,stake,2025-06-16 16:08:29,DE,mobile,0
user_464,wallet_587,192.168.1.3,9.5,exchange,2025-05-27 14:47:29,IN,desktop,0
user_455,wallet_223,192.168.1.224,341.43,transfer,2025-06-09 17:48:29,UK,tablet,0
user_910,wallet_698,192.168.1.182,1009.02,transfer,2025-07-28 04:22:29,UK,tablet,0
user_888,wallet_231,192.168.1.99,241.07,contract_call,2025-07-11 14:51:29,UK,desktop,0
user_684,wallet_419,192.168.1.64,13.13,contract_call,2025-06-29 00:32:29,DE,mobile,1
user_394,wallet_772,192.168.1.186,562.63,transfer,2025-07-28 03:14:29,UK,mobile,1
user_713,wallet_73,192.168.1.228,219.8,stake,2025-07-13 02:59:29,US,desktop,0
user_425,wallet_965,192.168.1.103,97.75,transfer,2025-07-25 06:10:29,RU,mobile,1
user_878,wallet_455,192.168.1.5,316.26,transfer,2025-06-07 22:10:29,UK,mobile,1
user_980,wallet_782,192.168.1.65,71.62,contract_call,2025-07-24 19:56:29,CN,desktop,1
user_233,wallet_651,192.168.1.77,515.6,transfer,2025-06-01 15:53:29,UK,tablet,0
user_906,wallet_100,192.168.1.196,574.24,exchange,2025-06-11 23:56:29,US,tablet,1
user_135,wallet_609,192.168.1.143,1107.39,stake,2025-07-30 20:34:29,US,desktop,0
user_499,wallet_231,192.168.1.101,73.6,contract_call,2025-07-27 13:01:29,CN,desktop,1
user_117,wallet_516,192.168.1.161,104.74,contract_call,2025-07-22 07:38:29,BR,mobile,1
user_681,wallet_484,192.168.1.150,80.57,transfer,2025-07-14 10:32:29,IN,desktop,0
user_155,wallet_179,192.168.1.193,120.16,stake,2025-06-20 04:20:29,CN,tablet,1
user_63,wallet_118,192.168.1.240,276.07,transfer,2025-07-29 05:44:29,US,mobile,1
user_376,wallet_541,192.168.1.145,42.92,contract_call,2025-06-26 07:16:29,IN,tablet,0
user_748,wallet_239,192.168.1.55,82.81,transfer,2025-06-29 02:07:29,CN,desktop,1
user_58,wallet_52,192.168.1.64,156.68,stake,2025-07-08 17:26:29,RU,mobile,1
user_887,wallet_141,192.168.1.141,269.69,stake,2025-07-14 18:13:29,DE,tablet,0
user_460,wallet_609,192.168.1.105,277.89,transfer,2025-07-20 03:43:29,BR,tablet,0
user_275,wallet_82,192.168.1.64,825.25,transfer,2025-05-28 11:58:29,CN,desktop,0
user_30,wallet_842,192.168.1.215,381.52,exchange,2025-06-07 18:09:29,US,tablet,0
user_702,wallet_864,192.168.1.115,127.4,exchange,2025-07-01 15:49:29,CN,mobile,1
user_472,wallet_972,192.168.1.62,1.5,transfer,2025-07-01 09:17:29,US,tablet,1
user_997,wallet_392,192.168.1.18,224.67,stake,2025-05-27 05:09:29,US,tablet,1
user_502,wallet_278,192.168.1.126,138.61,exchange,2025-07-22 17:42:29,UK,mobile,1
user_297,wallet_824,192.168.1.122,96.52,stake,2025-07-29 23:39:29,UK,mobile,0
user_187,wallet_120,192.168.1.86,179.7,exchange,2025-06-05 17:00:29,DE,mobile,1
user_520,wallet_184,192.168.1.179,228.09,exchange,2025-06-09 08:15:29,US,desktop,1
user_319,wallet_536,192.168.1.156,145.57,exchange,2025-06-14 01:02:29,DE,tablet,0
user_501,wallet_485,192.168.1.154,222.95,exchange,2025-06-25 21:38:29,BR,tablet,0
user_645,wallet_710,192.168.1.249,396.21,exchange,2025-07-07 16:44:29,DE,mobile,0
user_626,wallet_157,192.168.1.44,156.02,exchange,2025-07-13 00:29:29,IN,tablet,0
user_120,wallet_601,192.168.1.30,197.53,contract_call,2025-07-17 02:05:29,DE,desktop,0
user_161,wallet_907,192.168.1.176,470.15,transfer,2025-06-30 01:32:29,UK,mobile,0
user_523,wallet_570,192.168.1.65,111.12,stake,2025-06-15 17:44:29,RU,tablet,0
user_817,wallet_879,192.168.1.39,311.97,exchange,2025-07-15 19:54:29,DE,tablet,0
user_304,wallet_516,192.168.1.129,162.38,exchange,2025-06-29 19:42:29,BR,mobile,0
user_887,wallet_718,192.168.1.126,958.55,contract_call,2025-07-11 15:35:29,UK,tablet,1
user_993,wallet_155,192.168.1.166,82.73,contract_call,2025-05-31 13:28:29,DE,desktop,1
user_518,wallet_510,192.168.1.100,58.02,exchange,2025-06-01 13:10:29,US,tablet,1
user_89,wallet_438,192.168.1.203,195.42,exchange,2025-07-28 22:15:29,RU,mobile,0
user_122,wallet_373,192.168.1.47,370.23,contract_call,2025-07-01 06:01:29,UK,tablet,1
user_80,wallet_152,192.168.1.146,819.0,contract_call,2025-07-16 12:08:29,US,tablet,0
user_201,wallet_427,192.168.1.172,42.51,contract_call,2025-06-15 14:30:29,UK,mobile,1
user_748,wallet_799,192.168.1.185,84.49,contract_call,2025-05-26 23:28:29,BR,desktop,1
user_168,wallet_69,192.168.1.24,126.09,exchange,2025-06-28 11:56:29,RU,tablet,1
user_327,wallet_497,192.168.1.163,143.87,transfer,2025-07-24 15:20:29,RU,mobile,0
user_287,wallet_253,192.168.1.178,84.38,transfer,2025-06-10 14:33:29,US,mobile,1
user_161,wallet_666,192.168.1.15,386.01,transfer,2025-07-11 14:44:29,RU,tablet,0
user_363,wallet_107,192.168.1.14,39.82,transfer,2025-06-19 04:13:29,US,desktop,1
user_968,wallet_655,192.168.1.159,326.01,stake,2025-07-12 12:50:29,UK,mobile,1
user_988,wallet_428,192.168.1.152,62.12,contract_call,2025-06-09 02:00:29,BR,tablet,1
user_229,wallet_438,192.168.1.150,302.35,stake,2025-07-12 21:39:29,IN,desktop,0
user_621,wallet_142,192.168.1.180,574.63,exchange,2025-06-03 05:37:29,IN,mobile,0
user_841,wallet_298,192.168.1.180,504.99,exchange,2025-07-31 21:18:29,UK,desktop,1
user_176,wallet_718,192.168.1.29,451.71,contract_call,2025-07-21 05:12:29,IN,tablet,1
user_699,wallet_956,192.168.1.227,110.96,stake,2025-06-16 14:57:29,IN,mobile,1
user_524,wallet_28,192.168.1.9,361.36,stake,2025-07-10 19:45:29,US,desktop,1
user_24,wallet_189,192.168.1.191,172.52,contract_call,2025-07-21 15:36:29,US,desktop,0
user_182,wallet_153,192.168.1.13,401.98,stake,2025-06-05 18:47:29,IN,tablet,1
user_525,wallet_605,192.168.1.87,163.36,contract_call,2025-06-01 02:28:29,US,desktop,0
user_137,wallet_98,192.168.1.85,9.29,stake,2025-06-06 13:46:29,CN,mobile,0
user_78,wallet_696,192.168.1.43,127.17,transfer,2025-07-22 01:25:29,RU,desktop,0
user_343,wallet_11,192.168.1.172,116.19,contract_call,2025-06-15 02:13:29,UK,mobile,1
user_486,wallet_840,192.168.1.78,79.62,transfer,2025-05-29 00:02:29,RU,desktop,0
user_156,wallet_250,192.168.1.221,257.58,contract_call,2025-06-30 16:10:29,CN,desktop,0
user_494,wallet_546,192.168.1.183,171.19,transfer,2025-06-20 12:46:29,IN,mobile,0
user_717,wallet_483,192.168.1.246,431.2,exchange,2025-06-24 03:21:29,UK,desktop,0
user_577,wallet_755,192.168.1.153,351.98,contract_call,2025-05-29 14:14:29,RU,desktop,1
user_666,wallet_377,192.168.1.170,458.5,stake,2025-06-06 15:00:29,RU,desktop,0
user_402,wallet_719,192.168.1.224,113.31,contract_call,2025-06-05 00:37:29,UK,mobile,1
user_196,wallet_916,192.168.1.46,192.12,transfer,2025-06-07 23:15:29,RU,tablet,0
user_4,wallet_268,192.168.1.83,393.27,transfer,2025-06-21 10:09:29,RU,desktop,0
user_799,wallet_357,192.168.1.176,485.29,contract_call,2025-07-24 00:58:29,IN,tablet,0
user_910,wallet_738,192.168.1.72,740.39,stake,2025-06-26 11:49:29,US,mobile,0
user_2,wallet_894,192.168.1.128,83.68,exchange,2025-06-05 00:06:29,UK,desktop,0
user_750,wallet_93,192.168.1.47,7.32,stake,2025-06-24 20:37:29,CN,mobile,1
user_862,wallet_828,192.168.1.43,161.63,stake,2025-07-29 01:43:29,BR,desktop,0
user_202,wallet_705,192.168.1.31,351.81,stake,2025-06-29 01:36:29,UK,desktop,0
user_301,wallet_877,192.168.1.95,456.68,transfer,2025-06-19 22:42:29,US,mobile,0
user_874,wallet_998,192.168.1.130,355.99,transfer,2025-07-25 00:32:29,UK,desktop,0
user_164,wallet_547,192.168.1.74,285.93,stake,2025-06-01 18:46:29,CN,mobile,0
user_92,wallet_623,192.168.1.123,199.55,stake,2025-07-12 03:37:29,BR,desktop,1
user_991,wallet_739,192.168.1.9,18.01,contract_call,2025-07-22 18:14:29,US,desktop,1
user_513,wallet_359,192.168.1.75,1022.14,exchange,2025-07-06 18:46:29,DE,tablet,0
user_860,wallet_550,192.168.1.128,105.66,transfer,2025-08-02 22:08:29,RU,mobile,0
user_630,wallet_799,192.168.1.109,369.66,exchange,2025-06-26 09:53:29,US,tablet,0
user_155,wallet_992,192.168.1.39,33.05,stake,2025-07-23 23:55:29,CN,tablet,0
user_449,wallet_277,192.168.1.242,20.32,contract_call,2025-07-11 13:01:29,UK,mobile,1
user_771,wallet_270,192.168.1.44,534.74,contract_call,2025-06-29 22:27:29,DE,mobile,0
user_745,wallet_231,192.168.1.190,36.32,stake,2025-06-14 07:07:29,RU,tablet,1
user_702,wallet_819,192.168.1.54,300.41,transfer,2025-07-14 06:13:29,CN,desktop,1
user_140,wallet_287,192.168.1.83,473.47,stake,2025-05-31 17:37:29,BR,tablet,1
user_565,wallet_462,192.168.1.200,676.43,contract_call,2025-07-27 06:31:29,CN,tablet,1
user_546,wallet_657,192.168.1.183,220.98,transfer,2025-07-01 09:23:29,US,mobile,1
user_833,wallet_848,192.168.1.77,65.88,transfer,2025-07-26 12:34:29,US,tablet,1
user_37,wallet_765,192.168.1.140,6.39,transfer,2025-06-06 10:17:29,BR,tablet,0
user_704,wallet_741,192.168.1.181,250.42,transfer,2025-05-31 00:52:29,UK,mobile,1
user_669,wallet_641,192.168.1.82,201.33,exchange,2025-06-23 09:07:29,CN,desktop,0
user_344,wallet_799,192.168.1.155,166.1,exchange,2025-06-28 16:41:29,IN,desktop,0
user_54,wallet_575,192.168.1.33,191.11,transfer,2025-07-25 22:50:29,DE,mobile,1
user_797,wallet_747,192.168.1.79,913.45,exchange,2025-06-30 17:01:29,UK,tablet,1
user_763,wallet_139,192.168.1.67,120.98,stake,2025-07-29 19:49:29,RU,tablet,0
user_15,wallet_560,192.168.1.110,156.11,stake,2025-06-09 10:57:29,US,tablet,0
user_41,wallet_9,192.168.1.174,250.56,transfer,2025-07-10 17:16:29,BR,desktop,1
user_819,wallet_983,192.168.1.210,256.96,stake,2025-06-24 04:35:29,CN,mobile,1
user_644,wallet_610,192.168.1.160,99.75,contract_call,2025-07-18 23:04:29,DE,tablet,1
user_82,wallet_153,192.168.1.250,318.52,stake,2025-07-17 09:24:29,BR,mobile,0
user_939,wallet_281,192.168.1.189,735.28,contract_call,2025-07-23 05:56:29,CN,desktop,1
user_428,wallet_542,192.168.1.126,668.48,contract_call,2025-07-04 22:04:29,RU,mobile,0
user_315,wallet_188,192.168.1.52,123.37,contract_call,2025-07-17 07:06:29,CN,desktop,0
user_590,wallet_560,192.168.1.230,704.6,stake,2025-07-26 02:55:29,DE,mobile,0
user_939,wallet_218,192.168.1.22,731.65,exchange,2025-06-01 10:11:29,CN,desktop,0
user_245,wallet_986,192.168.1.73,147.97,transfer,2025-07-21 14:09:29,IN,desktop,0
user_849,wallet_582,192.168.1.57,649.1,stake,2025-06-07 10:54:29,IN,desktop,1
user_478,wallet_552,192.168.1.47,176.64,exchange,2025-07-21 07:09:29,RU,tablet,0
user_539,wallet_162,192.168.1.232,193.16,exchange,2025-07-10 21:13:29,BR,desktop,0
user_304,wallet_101,192.168.1.42,277.16,contract_call,2025-06-15 18:08:29,US,desktop,1
user_798,wallet_210,192.168.1.116,236.67,stake,2025-05-28 00:27:29,BR,desktop,0
user_154,wallet_229,192.168.1.44,220.81,contract_call,2025-08-01 17:40:29,BR,tablet,0
user_53,wallet_222,192.168.1.254,109.17,contract_call,2025-07-26 16:38:29,CN,desktop,0
user_862,wallet_137,192.168.1.10,373.42,stake,2025-05-30 09:59:29,UK,mobile,0
user_751,wallet_210,192.168.1.107,70.87,exchange,2025-07-15 18:07:29,US,mobile,1
user_67,wallet_474,192.168.1.102,159.75,stake,2025-06-29 13:13:29,US,desktop,0
user_882,wallet_832,192.168.1.112,350.14,stake,2025-07-12 14:29:29,IN,mobile,0
user_600,wallet_94,192.168.1.103,6.06,contract_call,2025-07-26 23:58:29,BR,desktop,0
user_647,wallet_895,192.168.1.65,2.38,contract_call,2025-08-02 19:44:29,RU,desktop,0
user_187,wallet_25,192.168.1.11,564.55,stake,2025-07-30 11:45:29,DE,mobile,0
user_854,wallet_105,192.168.1.133,244.78,stake,2025-07-08 08:49:29,US,desktop,1
user_589,wallet_35,192.168.1.202,102.91,stake,2025-07-03 05:29:29,RU,mobile,1
user_229,wallet_559,192.168.1.150,343.86,transfer,2025-07-17 19:24:29,IN,tablet,1
user_447,wallet_756,192.168.1.212,24.62,transfer,2025-08-01 11:35:29,RU,mobile,1
user_499,wallet_107,192.168.1.190,116.57,contract_call,2025-06-28 08:26:29,CN,tablet,1
user_321,wallet_267,192.168.1.171,41.53,stake,2025-06-02 06:43:29,UK,tablet,0
user_852,wallet_260,192.168.1.232,179.34,transfer,2025-07-07 11:52:29,IN,desktop,0
user_118,wallet_46,192.168.1.168,387.71,exchange,2025-06-09 04:48:29,US,desktop,0
user_678,wallet_529,192.168.1.91,424.03,exchange,2025-06-08 11:50:29,DE,mobile,1
user_19,wallet_755,192.168.1.121,676.97,transfer,2025-06-13 21:52:29,UK,mobile,1
user_819,wallet_579,192.168.1.37,377.25,transfer,2025-07-12 03:50:29,BR,desktop,0
user_347,wallet_475,192.168.1.141,574.19,exchange,2025-07-02 00:04:29,UK,mobile,0
user_142,wallet_706,192.168.1.146,783.47,transfer,2025-07-14 20:05:29,IN,mobile,0
user_912,wallet_106,192.168.1.62,216.37,stake,2025-06-25 06:19:29,US,mobile,0
user_165,wallet_24,192.168.1.167,27.78,stake,2025-06-23 13:05:29,UK,mobile,0
user_879,wallet_345,192.168.1.219,258.45,exchange,2025-05-30 05:27:29,US,desktop,0
user_463,wallet_10,192.168.1.68,467.55,transfer,2025-05-28 03:50:29,BR,mobile,1
user_63,wallet_229,192.168.1.11,50.47,transfer,2025-06-29 18:06:29,DE,desktop,1
user_521,wallet_53,192.168.1.186,1207.13,transfer,2025-06-23 08:26:29,UK,mobile,0
user_706,wallet_928,192.168.1.166,288.31,exchange,2025-06-15 21:54:29,UK,mobile,1
user_837,wallet_779,192.168.1.127,754.42,transfer,2025-06-29 11:25:29,BR,desktop,1
user_755,wallet_65,192.168.1.246,13.51,stake,2025-05-27 09:03:29,DE,mobile,1
user_678,wallet_382,192.168.1.198,462.55,stake,2025-06-04 07:28:29,IN,desktop,0
user_453,wallet_25,192.168.1.170,137.77,contract_call,2025-07-16 02:47:29,IN,desktop,0
user_625,wallet_265,192.168.1.38,73.71,stake,2025-06-19 21:03:29,CN,mobile,1
user_253,wallet_858,192.168.1.124,89.42,contract_call,2025-07-25 07:18:29,RU,desktop,0
user_733,wallet_59,192.168.1.101,688.66,stake,2025-07-13 02:05:29,UK,tablet,0
user_766,wallet_534,192.168.1.200,222.12,exchange,2025-08-01 15:35:29,BR,desktop,0
user_283,wallet_297,192.168.1.219,533.34,transfer,2025-07-31 05:50:29,DE,mobile,0
user_416,wallet_438,192.168.1.165,468.03,contract_call,2025-06-25 11:11:29,UK,tablet,1
user_481,wallet_516,192.168.1.82,113.89,transfer,2025-07-06 15:45:29,BR,tablet,1
user_780,wallet_497,192.168.1.25,73.43,exchange,2025-06-29 04:17:29,UK,desktop,0
user_293,wallet_713,192.168.1.14,179.12,transfer,2025-06-15 03:59:29,IN,tablet,0
user_696,wallet_487,192.168.1.86,225.41,exchange,2025-06-14 06:03:29,RU,desktop,1
user_179,wallet_957,192.168.1.130,297.65,contract_call,2025-05-26 23:46:29,RU,desktop,0
user_248,wallet_71,192.168.1.161,496.8,stake,2025-07-09 01:05:29,RU,mobile,0
user_467,wallet_406,192.168.1.173,102.77,stake,2025-06-19 07:31:29,CN,desktop,0
user_207,wallet_620,192.168.1.40,76.62,transfer,2025-06-19 10:41:29,BR,desktop,0
user_35,wallet_549,192.168.1.72,285.94,transfer,2025-06-02 09:51:29,UK,desktop,0
user_227,wallet_736,192.168.1.197,447.53,exchange,2025-06-07 02:41:29,IN,mobile,1
user_790,wallet_916,192.168.1.203,51.91,contract_call,2025-06-11 06:39:29,RU,desktop,1
user_209,wallet_296,192.168.1.98,70.8,stake,2025-07-30 16:12:29,DE,tablet,1
user_195,wallet_728,192.168.1.233,6.48,stake,2025-06-13 10:32:29,IN,mobile,1
user_917,wallet_879,192.168.1.137,1208.6,transfer,2025-07-28 16:46:29,BR,mobile,1
user_126,wallet_269,192.168.1.52,228.25,contract_call,2025-06-21 23:51:29,IN,mobile,1
user_936,wallet_771,192.168.1.131,63.9,exchange,2025-07-21 22:44:29,BR,tablet,1
user_659,wallet_101,192.168.1.76,78.63,exchange,2025-07-15 02:01:29,BR,desktop,0
user_901,wallet_785,192.168.1.181,134.65,exchange,2025-05-27 14:40:29,IN,mobile,0
